2020-09-01 07:06:36 status unpacked libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1
2020-09-01 07:06:36 install libisc-export1100:amd64 <none> 1:9.11.5.P4+dfsg-5.1+deb10u1
2020-09-01 07:06:36 status half-installed libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1
2020-09-01 07:06:36 status unpacked libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1
2020-09-01 07:06:36 install bsdmainutils:amd64 <none> 11.1.2+b1
2020-09-01 07:06:36 status half-installed bsdmainutils:amd64 11.1.2+b1
2020-09-01 07:06:37 status unpacked bsdmainutils:amd64 11.1.2+b1
2020-09-01 07:06:37 install cpio:amd64 <none> 2.12+dfsg-9
2020-09-01 07:06:37 status half-installed cpio:amd64 2.12+dfsg-9
2020-09-01 07:06:37 status unpacked cpio:amd64 2.12+dfsg-9
2020-09-01 07:06:38 install cron:amd64 <none> 3.0pl1-134+deb10u1
2020-09-01 07:06:38 status half-installed cron:amd64 3.0pl1-134+deb10u1
2020-09-01 07:06:38 status triggers-pending systemd:amd64 241-7~deb10u4
2020-09-01 07:06:38 status unpacked cron:amd64 3.0pl1-134+deb10u1
2020-09-01 07:06:38 install debconf-i18n:all <none> 1.5.71
2020-09-01 07:06:38 status half-installed debconf-i18n:all 1.5.71
2020-09-01 07:06:39 status unpacked debconf-i18n:all 1.5.71
2020-09-01 07:06:39 install dmidecode:amd64 <none> 3.2-1
2020-09-01 07:06:39 status half-installed dmidecode:amd64 3.2-1
2020-09-01 07:06:39 status unpacked dmidecode:amd64 3.2-1
2020-09-01 07:06:39 install libelf1:amd64 <none> 0.176-1.1
2020-09-01 07:06:39 status half-installed libelf1:amd64 0.176-1.1
2020-09-01 07:06:40 status unpacked libelf1:amd64 0.176-1.1
2020-09-01 07:06:40 install gdbm-l10n:all <none> 1.18.1-4
2020-09-01 07:06:40 status half-installed gdbm-l10n:all 1.18.1-4
2020-09-01 07:06:40 status unpacked gdbm-l10n:all 1.18.1-4
2020-09-01 07:06:41 install ifupdown:amd64 <none> 0.8.35
2020-09-01 07:06:41 status half-installed ifupdown:amd64 0.8.35
2020-09-01 07:06:41 status unpacked ifupdown:amd64 0.8.35
2020-09-01 07:06:42 install init:amd64 <none> 1.56+nmu1
2020-09-01 07:06:42 status half-installed init:amd64 1.56+nmu1
2020-09-01 07:06:42 status unpacked init:amd64 1.56+nmu1
2020-09-01 07:06:42 install iproute2:amd64 <none> 4.20.0-2
2020-09-01 07:06:42 status half-installed iproute2:amd64 4.20.0-2
2020-09-01 07:06:43 status unpacked iproute2:amd64 4.20.0-2
2020-09-01 07:06:43 install iptables:amd64 <none> 1.8.2-4
2020-09-01 07:06:43 status half-installed iptables:amd64 1.8.2-4
2020-09-01 07:06:43 status unpacked iptables:amd64 1.8.2-4
2020-09-01 07:06:44 install libip6tc0:amd64 <none> 1.8.2-4
2020-09-01 07:06:44 status half-installed libip6tc0:amd64 1.8.2-4
2020-09-01 07:06:44 status unpacked libip6tc0:amd64 1.8.2-4
2020-09-01 07:06:44 install libiptc0:amd64 <none> 1.8.2-4
2020-09-01 07:06:44 status half-installed libiptc0:amd64 1.8.2-4
2020-09-01 07:06:45 status unpacked libiptc0:amd64 1.8.2-4
2020-09-01 07:06:45 install libxtables12:amd64 <none> 1.8.2-4
2020-09-01 07:06:45 status half-installed libxtables12:amd64 1.8.2-4
2020-09-01 07:06:45 status unpacked libxtables12:amd64 1.8.2-4
2020-09-01 07:06:46 install iputils-ping:amd64 <none> 3:20180629-2+deb10u1
2020-09-01 07:06:46 status half-installed iputils-ping:amd64 3:20180629-2+deb10u1
2020-09-01 07:06:46 status unpacked iputils-ping:amd64 3:20180629-2+deb10u1
2020-09-01 07:06:46 install isc-dhcp-client:amd64 <none> 4.4.1-2
2020-09-01 07:06:46 status half-installed isc-dhcp-client:amd64 4.4.1-2
2020-09-01 07:06:46 status unpacked isc-dhcp-client:amd64 4.4.1-2
2020-09-01 07:06:47 install isc-dhcp-common:amd64 <none> 4.4.1-2
2020-09-01 07:06:47 status half-installed isc-dhcp-common:amd64 4.4.1-2
2020-09-01 07:06:47 status unpacked isc-dhcp-common:amd64 4.4.1-2
2020-09-01 07:06:47 install kmod:amd64 <none> 26-1
2020-09-01 07:06:47 status half-installed kmod:amd64 26-1
2020-09-01 07:06:48 status unpacked kmod:amd64 26-1
2020-09-01 07:06:48 install less:amd64 <none> 487-0.1+b1
2020-09-01 07:06:48 status half-installed less:amd64 487-0.1+b1
2020-09-01 07:06:48 status unpacked less:amd64 487-0.1+b1
2020-09-01 07:06:49 install libbsd0:amd64 <none> 0.9.1-2
2020-09-01 07:06:49 status half-installed libbsd0:amd64 0.9.1-2
2020-09-01 07:06:49 status unpacked libbsd0:amd64 0.9.1-2
2020-09-01 07:06:49 install libcap2-bin:amd64 <none> 1:2.25-2
2020-09-01 07:06:49 status half-installed libcap2-bin:amd64 1:2.25-2
2020-09-01 07:06:49 status unpacked libcap2-bin:amd64 1:2.25-2
2020-09-01 07:06:50 install libestr0:amd64 <none> 0.1.10-2.1
2020-09-01 07:06:50 status half-installed libestr0:amd64 0.1.10-2.1
2020-09-01 07:06:50 status unpacked libestr0:amd64 0.1.10-2.1
2020-09-01 07:06:51 install libfastjson4:amd64 <none> 0.99.8-2
2020-09-01 07:06:51 status half-installed libfastjson4:amd64 0.99.8-2
2020-09-01 07:06:51 status unpacked libfastjson4:amd64 0.99.8-2
2020-09-01 07:06:51 install liblocale-gettext-perl:amd64 <none> 1.07-3+b4
2020-09-01 07:06:51 status half-installed liblocale-gettext-perl:amd64 1.07-3+b4
2020-09-01 07:06:51 status unpacked liblocale-gettext-perl:amd64 1.07-3+b4
2020-09-01 07:06:52 install liblognorm5:amd64 <none> 2.0.5-1
2020-09-01 07:06:52 status half-installed liblognorm5:amd64 2.0.5-1
2020-09-01 07:06:52 status unpacked liblognorm5:amd64 2.0.5-1
2020-09-01 07:06:52 install libmnl0:amd64 <none> 1.0.4-2
2020-09-01 07:06:52 status half-installed libmnl0:amd64 1.0.4-2
2020-09-01 07:06:52 status unpacked libmnl0:amd64 1.0.4-2
2020-09-01 07:06:53 install libnetfilter-conntrack3:amd64 <none> 1.0.7-1
2020-09-01 07:06:53 status half-installed libnetfilter-conntrack3:amd64 1.0.7-1
2020-09-01 07:06:53 status unpacked libnetfilter-conntrack3:amd64 1.0.7-1
2020-09-01 07:06:53 install libnfnetlink0:amd64 <none> 1.0.1-3+b1
2020-09-01 07:06:53 status half-installed libnfnetlink0:amd64 1.0.1-3+b1
2020-09-01 07:06:54 status unpacked libnfnetlink0:amd64 1.0.1-3+b1
2020-09-01 07:06:54 install libnftnl11:amd64 <none> 1.1.2-2
2020-09-01 07:06:54 status half-installed libnftnl11:amd64 1.1.2-2
2020-09-01 07:06:54 status unpacked libnftnl11:amd64 1.1.2-2
2020-09-01 07:06:54 install libtext-charwidth-perl:amd64 <none> 0.04-7.1+b1
2020-09-01 07:06:54 status half-installed libtext-charwidth-perl:amd64 0.04-7.1+b1
2020-09-01 07:06:55 status unpacked libtext-charwidth-perl:amd64 0.04-7.1+b1
2020-09-01 07:06:55 install libtext-iconv-perl:amd64 <none> 1.7-5+b7
2020-09-01 07:06:55 status half-installed libtext-iconv-perl:amd64 1.7-5+b7
2020-09-01 07:06:55 status unpacked libtext-iconv-perl:amd64 1.7-5+b7
2020-09-01 07:06:55 install libtext-wrapi18n-perl:all <none> 0.06-7.1
2020-09-01 07:06:55 status half-installed libtext-wrapi18n-perl:all 0.06-7.1
2020-09-01 07:06:56 status unpacked libtext-wrapi18n-perl:all 0.06-7.1
2020-09-01 07:06:56 install logrotate:amd64 <none> 3.14.0-4
2020-09-01 07:06:56 status half-installed logrotate:amd64 3.14.0-4
2020-09-01 07:06:56 status unpacked logrotate:amd64 3.14.0-4
2020-09-01 07:06:57 install lsb-base:all <none> 10.2019051400
2020-09-01 07:06:57 status half-installed lsb-base:all 10.2019051400
2020-09-01 07:06:57 status unpacked lsb-base:all 10.2019051400
2020-09-01 07:06:57 install nano:amd64 <none> 3.2-3
2020-09-01 07:06:57 status half-installed nano:amd64 3.2-3
2020-09-01 07:06:58 status unpacked nano:amd64 3.2-3
2020-09-01 07:06:58 install libncurses6:amd64 <none> 6.1+20181013-2+deb10u2
2020-09-01 07:06:58 status half-installed libncurses6:amd64 6.1+20181013-2+deb10u2
2020-09-01 07:06:58 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2020-09-01 07:06:59 install netbase:all <none> 5.6
2020-09-01 07:06:59 status half-installed netbase:all 5.6
2020-09-01 07:06:59 status unpacked netbase:all 5.6
2020-09-01 07:06:59 install libnewt0.52:amd64 <none> 0.52.20-8
2020-09-01 07:06:59 status half-installed libnewt0.52:amd64 0.52.20-8
2020-09-01 07:07:00 status unpacked libnewt0.52:amd64 0.52.20-8
2020-09-01 07:07:00 install whiptail:amd64 <none> 0.52.20-8
2020-09-01 07:07:00 status half-installed whiptail:amd64 0.52.20-8
2020-09-01 07:07:00 status unpacked whiptail:amd64 0.52.20-8
2020-09-01 07:07:01 install libpopt0:amd64 <none> 1.16-12
2020-09-01 07:07:01 status half-installed libpopt0:amd64 1.16-12
2020-09-01 07:07:01 status unpacked libpopt0:amd64 1.16-12
2020-09-01 07:07:01 install libprocps7:amd64 <none> 2:3.3.15-2
2020-09-01 07:07:01 status half-installed libprocps7:amd64 2:3.3.15-2
2020-09-01 07:07:01 status unpacked libprocps7:amd64 2:3.3.15-2
2020-09-01 07:07:02 install procps:amd64 <none> 2:3.3.15-2
2020-09-01 07:07:02 status half-installed procps:amd64 2:3.3.15-2
2020-09-01 07:07:02 status unpacked procps:amd64 2:3.3.15-2
2020-09-01 07:07:03 install readline-common:all <none> 7.0-5
2020-09-01 07:07:03 status half-installed readline-common:all 7.0-5
2020-09-01 07:07:03 status unpacked readline-common:all 7.0-5
2020-09-01 07:07:03 install rsyslog:amd64 <none> 8.1901.0-1
2020-09-01 07:07:03 status half-installed rsyslog:amd64 8.1901.0-1
2020-09-01 07:07:04 status unpacked rsyslog:amd64 8.1901.0-1
2020-09-01 07:07:04 install sensible-utils:all <none> 0.0.12
2020-09-01 07:07:04 status half-installed sensible-utils:all 0.0.12
2020-09-01 07:07:04 status unpacked sensible-utils:all 0.0.12
2020-09-01 07:07:05 install libslang2:amd64 <none> 2.3.2-2
2020-09-01 07:07:05 status half-installed libslang2:amd64 2.3.2-2
2020-09-01 07:07:05 status unpacked libslang2:amd64 2.3.2-2
2020-09-01 07:07:05 install udev:amd64 <none> 241-7~deb10u4
2020-09-01 07:07:05 status half-installed udev:amd64 241-7~deb10u4
2020-09-01 07:07:07 status unpacked udev:amd64 241-7~deb10u4
2020-09-01 07:07:07 install tasksel:all <none> 3.53
2020-09-01 07:07:07 status half-installed tasksel:all 3.53
2020-09-01 07:07:07 status unpacked tasksel:all 3.53
2020-09-01 07:07:08 install tasksel-data:all <none> 3.53
2020-09-01 07:07:08 status half-installed tasksel-data:all 3.53
2020-09-01 07:07:08 status unpacked tasksel-data:all 3.53
2020-09-01 07:07:08 install vim-common:all <none> 2:8.1.0875-5
2020-09-01 07:07:08 status half-installed vim-common:all 2:8.1.0875-5
2020-09-01 07:07:09 status unpacked vim-common:all 2:8.1.0875-5
2020-09-01 07:07:09 install vim-tiny:amd64 <none> 2:8.1.0875-5
2020-09-01 07:07:09 status half-installed vim-tiny:amd64 2:8.1.0875-5
2020-09-01 07:07:10 status unpacked vim-tiny:amd64 2:8.1.0875-5
2020-09-01 07:07:10 install xxd:amd64 <none> 2:8.1.0875-5
2020-09-01 07:07:10 status half-installed xxd:amd64 2:8.1.0875-5
2020-09-01 07:07:10 status unpacked xxd:amd64 2:8.1.0875-5
2020-09-01 07:07:10 trigproc libc-bin:amd64 2.28-10 <none>
2020-09-01 07:07:10 status half-configured libc-bin:amd64 2.28-10
2020-09-01 07:07:11 status installed libc-bin:amd64 2.28-10
2020-09-01 07:07:11 trigproc systemd:amd64 241-7~deb10u4 <none>
2020-09-01 07:07:11 status half-configured systemd:amd64 241-7~deb10u4
2020-09-01 07:07:11 status installed systemd:amd64 241-7~deb10u4
2020-09-01 07:07:11 startup packages configure
2020-09-01 07:07:11 configure cpio:amd64 2.12+dfsg-9 <none>
2020-09-01 07:07:11 status unpacked cpio:amd64 2.12+dfsg-9
2020-09-01 07:07:11 status half-configured cpio:amd64 2.12+dfsg-9
2020-09-01 07:07:11 status installed cpio:amd64 2.12+dfsg-9
2020-09-01 07:07:11 configure libtext-iconv-perl:amd64 1.7-5+b7 <none>
2020-09-01 07:07:11 status unpacked libtext-iconv-perl:amd64 1.7-5+b7
2020-09-01 07:07:11 status half-configured libtext-iconv-perl:amd64 1.7-5+b7
2020-09-01 07:07:11 status installed libtext-iconv-perl:amd64 1.7-5+b7
2020-09-01 07:07:11 configure libtext-charwidth-perl:amd64 0.04-7.1+b1 <none>
2020-09-01 07:07:11 status unpacked libtext-charwidth-perl:amd64 0.04-7.1+b1
2020-09-01 07:07:11 status half-configured libtext-charwidth-perl:amd64 0.04-7.1+b1
2020-09-01 07:07:11 status installed libtext-charwidth-perl:amd64 0.04-7.1+b1
2020-09-01 07:07:12 configure lsb-base:all 10.2019051400 <none>
2020-09-01 07:07:12 status unpacked lsb-base:all 10.2019051400
2020-09-01 07:07:12 status half-configured lsb-base:all 10.2019051400
2020-09-01 07:07:12 status installed lsb-base:all 10.2019051400
2020-09-01 07:07:12 configure libip6tc0:amd64 1.8.2-4 <none>
2020-09-01 07:07:12 status triggers-pending libc-bin:amd64 2.28-10
2020-09-01 07:07:12 status unpacked libip6tc0:amd64 1.8.2-4
2020-09-01 07:07:12 status half-configured libip6tc0:amd64 1.8.2-4
2020-09-01 07:07:12 status installed libip6tc0:amd64 1.8.2-4
2020-09-01 07:07:12 configure init:amd64 1.56+nmu1 <none>
2020-09-01 07:07:12 status unpacked init:amd64 1.56+nmu1
2020-09-01 07:07:12 status half-configured init:amd64 1.56+nmu1
2020-09-01 07:07:12 status installed init:amd64 1.56+nmu1
2020-09-01 07:07:12 configure libestr0:amd64 0.1.10-2.1 <none>
2020-09-01 07:07:12 status unpacked libestr0:amd64 0.1.10-2.1
2020-09-01 07:07:12 status half-configured libestr0:amd64 0.1.10-2.1
2020-09-01 07:07:12 status installed libestr0:amd64 0.1.10-2.1
2020-09-01 07:07:13 configure libfastjson4:amd64 0.99.8-2 <none>
2020-09-01 07:07:13 status unpacked libfastjson4:amd64 0.99.8-2
2020-09-01 07:07:13 status half-configured libfastjson4:amd64 0.99.8-2
2020-09-01 07:07:13 status installed libfastjson4:amd64 0.99.8-2
2020-09-01 07:07:13 configure libprocps7:amd64 2:3.3.15-2 <none>
2020-09-01 07:07:13 status unpacked libprocps7:amd64 2:3.3.15-2
2020-09-01 07:07:13 status half-configured libprocps7:amd64 2:3.3.15-2
2020-09-01 07:07:13 status installed libprocps7:amd64 2:3.3.15-2
2020-09-01 07:07:13 configure less:amd64 487-0.1+b1 <none>
2020-09-01 07:07:13 status unpacked less:amd64 487-0.1+b1
2020-09-01 07:07:13 status half-configured less:amd64 487-0.1+b1
2020-09-01 07:07:13 status installed less:amd64 487-0.1+b1
2020-09-01 07:07:13 configure kmod:amd64 26-1 <none>
2020-09-01 07:07:13 status unpacked kmod:amd64 26-1
2020-09-01 07:07:13 status triggers-pending systemd:amd64 241-7~deb10u4
2020-09-01 07:07:14 status half-configured kmod:amd64 26-1
2020-09-01 07:07:14 status installed kmod:amd64 26-1
2020-09-01 07:07:14 configure libapt-inst2.0:amd64 1.8.2.1 <none>
2020-09-01 07:07:14 status unpacked libapt-inst2.0:amd64 1.8.2.1
2020-09-01 07:07:14 status half-configured libapt-inst2.0:amd64 1.8.2.1
2020-09-01 07:07:14 status installed libapt-inst2.0:amd64 1.8.2.1
2020-09-01 07:07:14 configure libtext-wrapi18n-perl:all 0.06-7.1 <none>
2020-09-01 07:07:14 status unpacked libtext-wrapi18n-perl:all 0.06-7.1
2020-09-01 07:07:14 status half-configured libtext-wrapi18n-perl:all 0.06-7.1
2020-09-01 07:07:14 status installed libtext-wrapi18n-perl:all 0.06-7.1
2020-09-01 07:07:14 configure xxd:amd64 2:8.1.0875-5 <none>
2020-09-01 07:07:14 status unpacked xxd:amd64 2:8.1.0875-5
2020-09-01 07:07:14 status half-configured xxd:amd64 2:8.1.0875-5
2020-09-01 07:07:14 status installed xxd:amd64 2:8.1.0875-5
2020-09-01 07:07:14 configure libcap2-bin:amd64 1:2.25-2 <none>
2020-09-01 07:07:14 status unpacked libcap2-bin:amd64 1:2.25-2
2020-09-01 07:07:14 status half-configured libcap2-bin:amd64 1:2.25-2
2020-09-01 07:07:14 status installed libcap2-bin:amd64 1:2.25-2
2020-09-01 07:07:15 configure vim-common:all 2:8.1.0875-5 <none>
2020-09-01 07:07:15 status unpacked vim-common:all 2:8.1.0875-5
2020-09-01 07:07:15 status half-configured vim-common:all 2:8.1.0875-5
2020-09-01 07:07:15 status installed vim-common:all 2:8.1.0875-5
2020-09-01 07:07:15 configure libslang2:amd64 2.3.2-2 <none>
2020-09-01 07:07:15 status unpacked libslang2:amd64 2.3.2-2
2020-09-01 07:07:15 status half-configured libslang2:amd64 2.3.2-2
2020-09-01 07:07:15 status installed libslang2:amd64 2.3.2-2
2020-09-01 07:07:15 configure libiptc0:amd64 1.8.2-4 <none>
2020-09-01 07:07:15 status unpacked libiptc0:amd64 1.8.2-4
2020-09-01 07:07:15 status half-configured libiptc0:amd64 1.8.2-4
2020-09-01 07:07:15 status installed libiptc0:amd64 1.8.2-4
2020-09-01 07:07:15 configure libncurses6:amd64 6.1+20181013-2+deb10u2 <none>
2020-09-01 07:07:15 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2020-09-01 07:07:15 status half-configured libncurses6:amd64 6.1+20181013-2+deb10u2
2020-09-01 07:07:15 status installed libncurses6:amd64 6.1+20181013-2+deb10u2
2020-09-01 07:07:15 configure libmnl0:amd64 1.0.4-2 <none>
2020-09-01 07:07:15 status unpacked libmnl0:amd64 1.0.4-2
2020-09-01 07:07:15 status half-configured libmnl0:amd64 1.0.4-2
2020-09-01 07:07:16 status installed libmnl0:amd64 1.0.4-2
2020-09-01 07:07:16 configure udev:amd64 241-7~deb10u4 <none>
2020-09-01 07:07:16 status unpacked udev:amd64 241-7~deb10u4
2020-09-01 07:07:16 status half-configured udev:amd64 241-7~deb10u4
2020-09-01 07:07:17 status installed udev:amd64 241-7~deb10u4
2020-09-01 07:07:17 configure libxtables12:amd64 1.8.2-4 <none>
2020-09-01 07:07:17 status unpacked libxtables12:amd64 1.8.2-4
2020-09-01 07:07:18 status half-configured libxtables12:amd64 1.8.2-4
2020-09-01 07:07:18 status installed libxtables12:amd64 1.8.2-4
2020-09-01 07:07:18 configure gdbm-l10n:all 1.18.1-4 <none>
2020-09-01 07:07:18 status unpacked gdbm-l10n:all 1.18.1-4
2020-09-01 07:07:18 status half-configured gdbm-l10n:all 1.18.1-4
2020-09-01 07:07:18 status installed gdbm-l10n:all 1.18.1-4
2020-09-01 07:07:18 configure libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1 <none>
2020-09-01 07:07:18 status unpacked libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1
2020-09-01 07:07:18 status half-configured libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1
2020-09-01 07:07:18 status installed libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1
2020-09-01 07:07:18 configure liblognorm5:amd64 2.0.5-1 <none>
2020-09-01 07:07:18 status unpacked liblognorm5:amd64 2.0.5-1
2020-09-01 07:07:18 status half-configured liblognorm5:amd64 2.0.5-1
2020-09-01 07:07:18 status installed liblognorm5:amd64 2.0.5-1
2020-09-01 07:07:18 configure nano:amd64 3.2-3 <none>
2020-09-01 07:07:18 status unpacked nano:amd64 3.2-3
2020-09-01 07:07:18 status half-configured nano:amd64 3.2-3
2020-09-01 07:07:19 status installed nano:amd64 3.2-3
2020-09-01 07:07:19 configure sensible-utils:all 0.0.12 <none>
2020-09-01 07:07:19 status unpacked sensible-utils:all 0.0.12
2020-09-01 07:07:19 status half-configured sensible-utils:all 0.0.12
2020-09-01 07:07:19 status installed sensible-utils:all 0.0.12
2020-09-01 07:07:19 configure libnfnetlink0:amd64 1.0.1-3+b1 <none>
2020-09-01 07:07:19 status unpacked libnfnetlink0:amd64 1.0.1-3+b1
2020-09-01 07:07:19 status half-configured libnfnetlink0:amd64 1.0.1-3+b1
2020-09-01 07:07:19 status installed libnfnetlink0:amd64 1.0.1-3+b1
2020-09-01 07:07:19 configure procps:amd64 2:3.3.15-2 <none>
2020-09-01 07:07:19 status unpacked procps:amd64 2:3.3.15-2
2020-09-01 07:07:19 status half-configured procps:amd64 2:3.3.15-2
2020-09-01 07:07:20 status installed procps:amd64 2:3.3.15-2
2020-09-01 07:07:20 configure netbase:all 5.6 <none>
2020-09-01 07:07:20 status unpacked netbase:all 5.6
2020-09-01 07:07:20 status half-configured netbase:all 5.6
2020-09-01 07:07:20 status installed netbase:all 5.6
2020-09-01 07:07:20 configure isc-dhcp-common:amd64 4.4.1-2 <none>
2020-09-01 07:07:20 status unpacked isc-dhcp-common:amd64 4.4.1-2
2020-09-01 07:07:20 status half-configured isc-dhcp-common:amd64 4.4.1-2
2020-09-01 07:07:20 status installed isc-dhcp-common:amd64 4.4.1-2
2020-09-01 07:07:20 configure dmidecode:amd64 3.2-1 <none>
2020-09-01 07:07:20 status unpacked dmidecode:amd64 3.2-1
2020-09-01 07:07:20 status half-configured dmidecode:amd64 3.2-1
2020-09-01 07:07:20 status installed dmidecode:amd64 3.2-1
2020-09-01 07:07:20 configure libbsd0:amd64 0.9.1-2 <none>
2020-09-01 07:07:20 status unpacked libbsd0:amd64 0.9.1-2
2020-09-01 07:07:20 status half-configured libbsd0:amd64 0.9.1-2
2020-09-01 07:07:21 status installed libbsd0:amd64 0.9.1-2
2020-09-01 07:07:21 configure libelf1:amd64 0.176-1.1 <none>
2020-09-01 07:07:21 status unpacked libelf1:amd64 0.176-1.1
2020-09-01 07:07:21 status half-configured libelf1:amd64 0.176-1.1
2020-09-01 07:07:21 status installed libelf1:amd64 0.176-1.1
2020-09-01 07:07:21 configure libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1 <none>
2020-09-01 07:07:21 status unpacked libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1
2020-09-01 07:07:21 status half-configured libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1
2020-09-01 07:07:21 status installed libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1
2020-09-01 07:07:21 configure iputils-ping:amd64 3:20180629-2+deb10u1 <none>
2020-09-01 07:07:21 status unpacked iputils-ping:amd64 3:20180629-2+deb10u1
2020-09-01 07:07:21 status half-configured iputils-ping:amd64 3:20180629-2+deb10u1
2020-09-01 07:07:21 status installed iputils-ping:amd64 3:20180629-2+deb10u1
2020-09-01 07:07:21 configure readline-common:all 7.0-5 <none>
2020-09-01 07:07:21 status unpacked readline-common:all 7.0-5
2020-09-01 07:07:21 status half-configured readline-common:all 7.0-5
2020-09-01 07:07:21 status installed readline-common:all 7.0-5
2020-09-01 07:07:21 configure liblocale-gettext-perl:amd64 1.07-3+b4 <none>
2020-09-01 07:07:21 status unpacked liblocale-gettext-perl:amd64 1.07-3+b4
2020-09-01 07:07:21 status half-configured liblocale-gettext-perl:amd64 1.07-3+b4
2020-09-01 07:07:21 status installed liblocale-gettext-perl:amd64 1.07-3+b4
2020-09-01 07:07:22 configure libpopt0:amd64 1.16-12 <none>
2020-09-01 07:07:22 status unpacked libpopt0:amd64 1.16-12
2020-09-01 07:07:22 status half-configured libpopt0:amd64 1.16-12
2020-09-01 07:07:22 status installed libpopt0:amd64 1.16-12
2020-09-01 07:07:22 configure logrotate:amd64 3.14.0-4 <none>
2020-09-01 07:07:22 status unpacked logrotate:amd64 3.14.0-4
2020-09-01 07:07:22 status half-configured logrotate:amd64 3.14.0-4
2020-09-01 07:07:22 status installed logrotate:amd64 3.14.0-4
2020-09-01 07:07:22 configure libnewt0.52:amd64 0.52.20-8 <none>
2020-09-01 07:07:22 status unpacked libnewt0.52:amd64 0.52.20-8
2020-09-01 07:07:23 status half-configured libnewt0.52:amd64 0.52.20-8
2020-09-01 07:07:23 status installed libnewt0.52:amd64 0.52.20-8
2020-09-01 07:07:23 configure apt-utils:amd64 1.8.2.1 <none>
2020-09-01 07:07:23 status unpacked apt-utils:amd64 1.8.2.1
2020-09-01 07:07:23 status half-configured apt-utils:amd64 1.8.2.1
2020-09-01 07:07:23 status installed apt-utils:amd64 1.8.2.1
2020-09-01 07:07:23 configure iproute2:amd64 4.20.0-2 <none>
2020-09-01 07:07:23 status unpacked iproute2:amd64 4.20.0-2
2020-09-01 07:07:24 status half-configured iproute2:amd64 4.20.0-2
2020-09-01 07:07:24 status installed iproute2:amd64 4.20.0-2
2020-09-01 07:07:24 configure cron:amd64 3.0pl1-134+deb10u1 <none>
2020-09-01 07:07:24 status unpacked cron:amd64 3.0pl1-134+deb10u1
2020-09-01 07:07:25 status half-configured cron:amd64 3.0pl1-134+deb10u1
2020-09-01 07:07:25 status installed cron:amd64 3.0pl1-134+deb10u1
2020-09-01 07:07:25 configure rsyslog:amd64 8.1901.0-1 <none>
2020-09-01 07:07:25 status unpacked rsyslog:amd64 8.1901.0-1
2020-09-01 07:07:26 status half-configured rsyslog:amd64 8.1901.0-1
2020-09-01 07:07:26 status installed rsyslog:amd64 8.1901.0-1
2020-09-01 07:07:26 configure isc-dhcp-client:amd64 4.4.1-2 <none>
2020-09-01 07:07:26 status unpacked isc-dhcp-client:amd64 4.4.1-2
2020-09-01 07:07:26 status half-configured isc-dhcp-client:amd64 4.4.1-2
2020-09-01 07:07:27 status installed isc-dhcp-client:amd64 4.4.1-2
2020-09-01 07:07:27 configure debconf-i18n:all 1.5.71 <none>
2020-09-01 07:07:27 status unpacked debconf-i18n:all 1.5.71
2020-09-01 07:07:27 status half-configured debconf-i18n:all 1.5.71
2020-09-01 07:07:27 status installed debconf-i18n:all 1.5.71
2020-09-01 07:07:27 configure libnftnl11:amd64 1.1.2-2 <none>
2020-09-01 07:07:27 status unpacked libnftnl11:amd64 1.1.2-2
2020-09-01 07:07:27 status half-configured libnftnl11:amd64 1.1.2-2
2020-09-01 07:07:27 status installed libnftnl11:amd64 1.1.2-2
2020-09-01 07:07:27 configure vim-tiny:amd64 2:8.1.0875-5 <none>
2020-09-01 07:07:27 status unpacked vim-tiny:amd64 2:8.1.0875-5
2020-09-01 07:07:27 status half-configured vim-tiny:amd64 2:8.1.0875-5
2020-09-01 07:07:28 status installed vim-tiny:amd64 2:8.1.0875-5
2020-09-01 07:07:28 configure ifupdown:amd64 0.8.35 <none>
2020-09-01 07:07:28 status unpacked ifupdown:amd64 0.8.35
2020-09-01 07:07:28 status half-configured ifupdown:amd64 0.8.35
2020-09-01 07:07:29 status installed ifupdown:amd64 0.8.35
2020-09-01 07:07:29 configure bsdmainutils:amd64 11.1.2+b1 <none>
2020-09-01 07:07:29 status unpacked bsdmainutils:amd64 11.1.2+b1
2020-09-01 07:07:29 status half-configured bsdmainutils:amd64 11.1.2+b1
2020-09-01 07:07:29 status installed bsdmainutils:amd64 11.1.2+b1
2020-09-01 07:07:29 configure whiptail:amd64 0.52.20-8 <none>
2020-09-01 07:07:29 status unpacked whiptail:amd64 0.52.20-8
2020-09-01 07:07:29 status half-configured whiptail:amd64 0.52.20-8
2020-09-01 07:07:29 status installed whiptail:amd64 0.52.20-8
